번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어,Unnamed: 7
6423,8,2017,측면,단어,KETI_SL_0000006423.MP4,공원,
6841,9,2017,정면,단어,KETI_SL_0000006841.MP4,공원,
7260,9,2017,측면,단어,KETI_SL_0000007260.MP4,공원,
7678,10,2017,정면,단어,KETI_SL_0000007678.MP4,공원,
8097,10,2017,측면,단어,KETI_SL_0000008097.MP4,공원,
137,1,2017,정면,단어,KETI_SL_0000000137.MP4,공사장,
556,1,2017,측면,단어,KETI_SL_0000000556.MP4,공사장,
971,2,2017,정면,단어,KETI_SL_0000000971.MP4,공사장,
1390,2,2017,측면,단어,KETI_SL_0000001390.MP4,공사장,
1717,3,2017,정면,단어,KETI_SL_0000001717.MP4,공사장,
2136,3,2017,측면,단어,KETI_SL_0000002136.MP4,공사장,
2651,4,2017,정면,단어,KETI_SL_0000002651.MP4,공사장,
3070,4,2017,측면,단어,KETI_SL_0000003070.MP4,공사장,
3486,5,2017,정면,단어,KETI_SL_0000003486.MP4,공사장,
3906,5,2017,측면,단어,KETI_SL_0000003906.MP4,공사장,
4326,6,2017,정면,단어,KETI_SL_0000004326.MP4,공사장,
4745,6,2017,측면,단어,KETI_SL_0000004745.MP4,공사장,
5163,7,2017,정면,단어,KETI_SL_0000005163.MP4,공사장,
5579,7,2017,측면,단어,KETI_SL_0000005579.MP4,공사장,
6003,8,2017,정면,단어,KETI_SL_0000006003.MP4,공사장,
6422,8,2017,측면,단어,KETI_SL_0000006422.MP4,공사장,
6840,9,2017,정면,단어,KETI_SL_0000006840.MP4,공사장,
7259,9,2017,측면,단어,KETI_SL_0000007259.MP4,공사장,
7677,10,2017,정면,단어,KETI_SL_0000007677.MP4,공사장,
8096,10,2017,측면,단어,KETI_SL_0000008096.MP4,공사장,
136,1,2017,정면,단어,KETI_SL_0000000136.MP4,곰,
555,1,2017,측면,단어,KETI_SL_0000000555.MP4,곰,
970,2,2017,정면,단어,KETI_SL_0000000970.MP4,곰,
1389,2,2017,측면,단어,KETI_SL_0000001389.MP4,곰,
1716,3,2017,정면,단어,KETI_SL_0000001716.MP4,곰,
2135,3,2017,측면,단어,KETI_SL_0000002135.MP4,곰,
2650,4,2017,정면,단어,KETI_SL_0000002650.MP4,곰,
3069,4,2017,측면,단어,KETI_SL_0000003069.MP4,곰,
3485,5,2017,정면,단어,KETI_SL_0000003485.MP4,곰,
3905,5,2017,측면,단어,KETI_SL_0000003905.MP4,곰,
4325,6,2017,정면,단어,KETI_SL_0000004325.MP4,곰,
4744,6,2017,측면,단어,KETI_SL_0000004744.MP4,곰,
5162,7,2017,정면,단어,KETI_SL_0000005162.MP4,곰,
5578,7,2017,측면,단어,KETI_SL_0000005578.MP4,곰,
6002,8,2017,정면,단어,KETI_SL_0000006002.MP4,곰,
6421,8,2017,측면,단어,KETI_SL_0000006421.MP4,곰,
6839,9,2017,정면,단어,KETI_SL_0000006839.MP4,곰,
7258,9,2017,측면,단어,KETI_SL_0000007258.MP4,곰,
7676,10,2017,정면,단어,KETI_SL_0000007676.MP4,곰,
8095,10,2017,측면,단어,KETI_SL_0000008095.MP4,곰,
134,1,2017,정면,단어,KETI_SL_0000000134.MP4,골절,
553,1,2017,측면,단어,KETI_SL_0000000553.MP4,골절,
969,2,2017,정면,단어,KETI_SL_0000000969.MP4,골절,
1388,2,2017,측면,단어,KETI_SL_0000001388.MP4,골절,
1715,3,2017,정면,단어,KETI_SL_0000001715.MP4,골절,
2134,3,2017,측면,단어,KETI_SL_0000002134.MP4,골절,
2648,4,2017,정면,단어,KETI_SL_0000002648.MP4,골절,
3067,4,2017,측면,단어,KETI_SL_0000003067.MP4,골절,
3484,5,2017,정면,단어,KETI_SL_0000003484.MP4,골절,
3903,5,2017,측면,단어,KETI_SL_0000003903.MP4,골절,
4323,6,2017,정면,단어,KETI_SL_0000004323.MP4,골절,
4742,6,2017,측면,단어,KETI_SL_0000004742.MP4,골절,
5161,7,2017,정면,단어,KETI_SL_0000005161.MP4,골절,
5577,7,2017,측면,단어,KETI_SL_0000005577.MP4,골절,
6000,8,2017,정면,단어,KETI_SL_0000006000.MP4,골절,
6419,8,2017,측면,단어,KETI_SL_0000006419.MP4,골절,
6838,9,2017,정면,단어,KETI_SL_0000006838.MP4,골절,
7257,9,2017,측면,단어,KETI_SL_0000007257.MP4,골절,
7675,10,2017,정면,단어,KETI_SL_0000007675.MP4,골절,
8094,10,2017,측면,단어,KETI_SL_0000008094.MP4,골절,
132,1,2017,정면,단어,KETI_SL_0000000132.MP4,고장,
551,1,2017,측면,단어,KETI_SL_0000000551.MP4,고장,
968,2,2017,정면,단어,KETI_SL_0000000968.MP4,고장,
1387,2,2017,측면,단어,KETI_SL_0000001387.MP4,고장,
1714,3,2017,정면,단어,KETI_SL_0000001714.MP4,고장,
2133,3,2017,측면,단어,KETI_SL_0000002133.MP4,고장,
2646,4,2017,정면,단어,KETI_SL_0000002646.MP4,고장,
3065,4,2017,측면,단어,KETI_SL_0000003065.MP4,고장,
3483,5,2017,정면,단어,KETI_SL_0000003483.MP4,고장,
3902,5,2017,측면,단어,KETI_SL_0000003902.MP4,고장,
4321,6,2017,정면,단어,KETI_SL_0000004321.MP4,고장,
4740,6,2017,측면,단어,KETI_SL_0000004740.MP4,고장,
5159,7,2017,정면,단어,KETI_SL_0000005159.MP4,고장,
5576,7,2017,측면,단어,KETI_SL_0000005576.MP4,고장,
5998,8,2017,정면,단어,KETI_SL_0000005998.MP4,고장,
6417,8,2017,측면,단어,KETI_SL_0000006417.MP4,고장,
6836,9,2017,정면,단어,KETI_SL_0000006836.MP4,고장,
7255,9,2017,측면,단어,KETI_SL_0000007255.MP4,고장,
7674,10,2017,정면,단어,KETI_SL_0000007674.MP4,고장,
8093,10,2017,측면,단어,KETI_SL_0000008093.MP4,고장,
131,1,2017,정면,단어,KETI_SL_0000000131.MP4,고열,
550,1,2017,측면,단어,KETI_SL_0000000550.MP4,고열,
967,2,2017,정면,단어,KETI_SL_0000000967.MP4,고열,
1386,2,2017,측면,단어,KETI_SL_0000001386.MP4,고열,
1713,3,2017,정면,단어,KETI_SL_0000001713.MP4,고열,
2132,3,2017,측면,단어,KETI_SL_0000002132.MP4,고열,
2645,4,2017,정면,단어,KETI_SL_0000002645.MP4,고열,
3064,4,2017,측면,단어,KETI_SL_0000003064.MP4,고열,
3482,5,2017,정면,단어,KETI_SL_0000003482.MP4,고열,
3901,5,2017,측면,단어,KETI_SL_0000003901.MP4,고열,
4320,6,2017,정면,단어,KETI_SL_0000004320.MP4,고열,
4739,6,2017,측면,단어,KETI_SL_0000004739.MP4,고열,
5158,7,2017,정면,단어,KETI_SL_0000005158.MP4,고열,
5575,7,2017,측면,단어,KETI_SL_0000005575.MP4,고열,
5997,8,2017,정면,단어,KETI_SL_0000005997.MP4,고열,
6416,8,2017,측면,단어,KETI_SL_0000006416.MP4,고열,
6835,9,2017,정면,단어,KETI_SL_0000006835.MP4,고열,
7254,9,2017,측면,단어,KETI_SL_0000007254.MP4,고열,
7673,10,2017,정면,단어,KETI_SL_0000007673.MP4,고열,
8092,10,2017,측면,단어,KETI_SL_0000008092.MP4,고열,
130,1,2017,정면,단어,KETI_SL_0000000130.MP4,고압전선,
549,1,2017,측면,단어,KETI_SL_0000000549.MP4,고압전선,
966,2,2017,정면,단어,KETI_SL_0000000966.MP4,고압전선,
1385,2,2017,측면,단어,KETI_SL_0000001385.MP4,고압전선,
1712,3,2017,정면,단어,KETI_SL_0000001712.MP4,고압전선,
2131,3,2017,측면,단어,KETI_SL_0000002131.MP4,고압전선,
2644,4,2017,정면,단어,KETI_SL_0000002644.MP4,고압전선,
3063,4,2017,측면,단어,KETI_SL_0000003063.MP4,고압전선,
3481,5,2017,정면,단어,KETI_SL_0000003481.MP4,고압전선,
3900,5,2017,측면,단어,KETI_SL_0000003900.MP4,고압전선,
4319,6,2017,정면,단어,KETI_SL_0000004319.MP4,고압전선,
4738,6,2017,측면,단어,KETI_SL_0000004738.MP4,고압전선,
5157,7,2017,정면,단어,KETI_SL_0000005157.MP4,고압전선,
5574,7,2017,측면,단어,KETI_SL_0000005574.MP4,고압전선,
5996,8,2017,정면,단어,KETI_SL_0000005996.MP4,고압전선,
6415,8,2017,측면,단어,KETI_SL_0000006415.MP4,고압전선,
6834,9,2017,정면,단어,KETI_SL_0000006834.MP4,고압전선,
7253,9,2017,측면,단어,KETI_SL_0000007253.MP4,고압전선,
7672,10,2017,정면,단어,KETI_SL_0000007672.MP4,고압전선,
8091,10,2017,측면,단어,KETI_SL_0000008091.MP4,고압전선,
8432,1,2017,정면,문장,KETI_SL_0000008432.MP4,고압선이 끊어져 있어요,
8537,1,2017,측면,문장,KETI_SL_0000008537.MP4,고압선이 끊어져 있어요,
8642,2,2017,정면,문장,KETI_SL_0000008642.MP4,고압선이 끊어져 있어요,
8747,2,2017,측면,문장,KETI_SL_0000008747.MP4,고압선이 끊어져 있어요,
8852,3,2017,정면,문장,KETI_SL_0000008852.MP4,고압선이 끊어져 있어요,
8957,3,2017,측면,문장,KETI_SL_0000008957.MP4,고압선이 끊어져 있어요,
9062,4,2017,정면,문장,KETI_SL_0000009062.MP4,고압선이 끊어져 있어요,
9167,4,2017,측면,문장,KETI_SL_0000009167.MP4,고압선이 끊어져 있어요,
9272,5,2017,정면,문장,KETI_SL_0000009272.MP4,고압선이 끊어져 있어요,
9377,5,2017,측면,문장,KETI_SL_0000009377.MP4,고압선이 끊어져 있어요,
9482,6,2017,정면,문장,KETI_SL_0000009482.MP4,고압선이 끊어져 있어요,
9586,6,2017,측면,문장,KETI_SL_0000009586.MP4,고압선이 끊어져 있어요,
9692,7,2017,정면,문장,KETI_SL_0000009692.MP4,고압선이 끊어져 있어요,
9797,7,2017,측면,문장,KETI_SL_0000009797.MP4,고압선이 끊어져 있어요,
9902,8,2017,정면,문장,KETI_SL_0000009902.MP4,고압선이 끊어져 있어요,
10007,8,2017,측면,문장,KETI_SL_0000010007.MP4,고압선이 끊어져 있어요,
10112,9,2017,정면,문장,KETI_SL_0000010112.MP4,고압선이 끊어져 있어요,
10217,9,2017,측면,문장,KETI_SL_0000010217.MP4,고압선이 끊어져 있어요,
10322,10,2017,정면,문장,KETI_SL_0000010322.MP4,고압선이 끊어져 있어요,
10427,10,2017,측면,문장,KETI_SL_0000010427.MP4,고압선이 끊어져 있어요,
8395,1,2017,정면,문장,KETI_SL_0000008395.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
8500,1,2017,측면,문장,KETI_SL_0000008500.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
8605,2,2017,정면,문장,KETI_SL_0000008605.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
8710,2,2017,측면,문장,KETI_SL_0000008710.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
8815,3,2017,정면,문장,KETI_SL_0000008815.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
8920,3,2017,측면,문장,KETI_SL_0000008920.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9025,4,2017,정면,문장,KETI_SL_0000009025.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9130,4,2017,측면,문장,KETI_SL_0000009130.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9235,5,2017,정면,문장,KETI_SL_0000009235.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9340,5,2017,측면,문장,KETI_SL_0000009340.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9445,6,2017,정면,문장,KETI_SL_0000009445.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9549,6,2017,측면,문장,KETI_SL_0000009549.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9655,7,2017,정면,문장,KETI_SL_0000009655.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9760,7,2017,측면,문장,KETI_SL_0000009760.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9865,8,2017,정면,문장,KETI_SL_0000009865.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
9970,8,2017,측면,문장,KETI_SL_0000009970.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
10075,9,2017,정면,문장,KETI_SL_0000010075.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
10180,9,2017,측면,문장,KETI_SL_0000010180.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
10285,10,2017,정면,문장,KETI_SL_0000010285.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
10390,10,2017,측면,문장,KETI_SL_0000010390.MP4,고속도로에서 자동차가 갑자기 멈췄어요,
129,1,2017,정면,단어,KETI_SL_0000000129.MP4,고속도로,
548,1,2017,측면,단어,KETI_SL_0000000548.MP4,고속도로,
965,2,2017,정면,단어,KETI_SL_0000000965.MP4,고속도로,
1384,2,2017,측면,단어,KETI_SL_0000001384.MP4,고속도로,
1710,3,2017,정면,단어,KETI_SL_0000001710.MP4,고속도로,
2129,3,2017,측면,단어,KETI_SL_0000002129.MP4,고속도로,
2643,4,2017,정면,단어,KETI_SL_0000002643.MP4,고속도로,
3062,4,2017,측면,단어,KETI_SL_0000003062.MP4,고속도로,
3480,5,2017,정면,단어,KETI_SL_0000003480.MP4,고속도로,
3899,5,2017,측면,단어,KETI_SL_0000003899.MP4,고속도로,
4318,6,2017,정면,단어,KETI_SL_0000004318.MP4,고속도로,
4737,6,2017,측면,단어,KETI_SL_0000004737.MP4,고속도로,
5156,7,2017,정면,단어,KETI_SL_0000005156.MP4,고속도로,
5573,7,2017,측면,단어,KETI_SL_0000005573.MP4,고속도로,
5995,8,2017,정면,단어,KETI_SL_0000005995.MP4,고속도로,
6414,8,2017,측면,단어,KETI_SL_0000006414.MP4,고속도로,
6833,9,2017,정면,단어,KETI_SL_0000006833.MP4,고속도로,
7252,9,2017,측면,단어,KETI_SL_0000007252.MP4,고속도로,
7671,10,2017,정면,단어,KETI_SL_0000007671.MP4,고속도로,
8090,10,2017,측면,단어,KETI_SL_0000008090.MP4,고속도로,
128,1,2017,정면,단어,KETI_SL_0000000128.MP4,계단,
547,1,2017,측면,단어,KETI_SL_0000000547.MP4,계단,
964,2,2017,정면,단어,KETI_SL_0000000964.MP4,계단,
1383,2,2017,측면,단어,KETI_SL_0000001383.MP4,계단,
1709,3,2017,정면,단어,KETI_SL_0000001709.MP4,계단,
2128,3,2017,측면,단어,KETI_SL_0000002128.MP4,계단,
2642,4,2017,정면,단어,KETI_SL_0000002642.MP4,계단,
3061,4,2017,측면,단어,KETI_SL_0000003061.MP4,계단,
3479,5,2017,정면,단어,KETI_SL_0000003479.MP4,계단,
3898,5,2017,측면,단어,KETI_SL_0000003898.MP4,계단,
4317,6,2017,정면,단어,KETI_SL_0000004317.MP4,계단,
4736,6,2017,측면,단어,KETI_SL_0000004736.MP4,계단,
5155,7,2017,정면,단어,KETI_SL_0000005155.MP4,계단,
5572,7,2017,측면,단어,KETI_SL_0000005572.MP4,계단,
5994,8,2017,정면,단어,KETI_SL_0000005994.MP4,계단,
6413,8,2017,측면,단어,KETI_SL_0000006413.MP4,계단,
6832,9,2017,정면,단어,KETI_SL_0000006832.MP4,계단,
7251,9,2017,측면,단어,KETI_SL_0000007251.MP4,계단,
7670,10,2017,정면,단어,KETI_SL_0000007670.MP4,계단,
8089,10,2017,측면,단어,KETI_SL_0000008089.MP4,계단,
127,1,2017,정면,단어,KETI_SL_0000000127.MP4,계곡,
546,1,2017,측면,단어,KETI_SL_0000000546.MP4,계곡,
963,2,2017,정면,단어,KETI_SL_0000000963.MP4,계곡,
1382,2,2017,측면,단어,KETI_SL_0000001382.MP4,계곡,
1708,3,2017,정면,단어,KETI_SL_0000001708.MP4,계곡,
2127,3,2017,측면,단어,KETI_SL_0000002127.MP4,계곡,
2641,4,2017,정면,단어,KETI_SL_0000002641.MP4,계곡,
3060,4,2017,측면,단어,KETI_SL_0000003060.MP4,계곡,
3478,5,2017,정면,단어,KETI_SL_0000003478.MP4,계곡,
3897,5,2017,측면,단어,KETI_SL_0000003897.MP4,계곡,
4316,6,2017,정면,단어,KETI_SL_0000004316.MP4,계곡,
4735,6,2017,측면,단어,KETI_SL_0000004735.MP4,계곡,
5154,7,2017,정면,단어,KETI_SL_0000005154.MP4,계곡,
5571,7,2017,측면,단어,KETI_SL_0000005571.MP4,계곡,
5993,8,2017,정면,단어,KETI_SL_0000005993.MP4,계곡,
6412,8,2017,측면,단어,KETI_SL_0000006412.MP4,계곡,
6831,9,2017,정면,단어,KETI_SL_0000006831.MP4,계곡,
7250,9,2017,측면,단어,KETI_SL_0000007250.MP4,계곡,
7669,10,2017,정면,단어,KETI_SL_0000007669.MP4,계곡,
8088,10,2017,측면,단어,KETI_SL_0000008088.MP4,계곡,
126,1,2017,정면,단어,KETI_SL_0000000126.MP4,경찰차,
545,1,2017,측면,단어,KETI_SL_0000000545.MP4,경찰차,
962,2,2017,정면,단어,KETI_SL_0000000962.MP4,경찰차,
1381,2,2017,측면,단어,KETI_SL_0000001381.MP4,경찰차,
1707,3,2017,정면,단어,KETI_SL_0000001707.MP4,경찰차,
2126,3,2017,측면,단어,KETI_SL_0000002126.MP4,경찰차,
2640,4,2017,정면,단어,KETI_SL_0000002640.MP4,경찰차,
3059,4,2017,측면,단어,KETI_SL_0000003059.MP4,경찰차,
3477,5,2017,정면,단어,KETI_SL_0000003477.MP4,경찰차,
3896,5,2017,측면,단어,KETI_SL_0000003896.MP4,경찰차,
4315,6,2017,정면,단어,KETI_SL_0000004315.MP4,경찰차,
4734,6,2017,측면,단어,KETI_SL_0000004734.MP4,경찰차,
5153,7,2017,정면,단어,KETI_SL_0000005153.MP4,경찰차,
5570,7,2017,측면,단어,KETI_SL_0000005570.MP4,경찰차,
5992,8,2017,정면,단어,KETI_SL_0000005992.MP4,경찰차,
6411,8,2017,측면,단어,KETI_SL_0000006411.MP4,경찰차,
6830,9,2017,정면,단어,KETI_SL_0000006830.MP4,경찰차,
7249,9,2017,측면,단어,KETI_SL_0000007249.MP4,경찰차,
7668,10,2017,정면,단어,KETI_SL_0000007668.MP4,경찰차,
8087,10,2017,측면,단어,KETI_SL_0000008087.MP4,경찰차,
125,1,2017,정면,단어,KETI_SL_0000000125.MP4,경찰,
544,1,2017,측면,단어,KETI_SL_0000000544.MP4,경찰,
961,2,2017,정면,단어,KETI_SL_0000000961.MP4,경찰,
1380,2,2017,측면,단어,KETI_SL_0000001380.MP4,경찰,
1706,3,2017,정면,단어,KETI_SL_0000001706.MP4,경찰,
2125,3,2017,측면,단어,KETI_SL_0000002125.MP4,경찰,
2639,4,2017,정면,단어,KETI_SL_0000002639.MP4,경찰,
3058,4,2017,측면,단어,KETI_SL_0000003058.MP4,경찰,
3476,5,2017,정면,단어,KETI_SL_0000003476.MP4,경찰,
3895,5,2017,측면,단어,KETI_SL_0000003895.MP4,경찰,
4314,6,2017,정면,단어,KETI_SL_0000004314.MP4,경찰,
4733,6,2017,측면,단어,KETI_SL_0000004733.MP4,경찰,
5152,7,2017,정면,단어,KETI_SL_0000005152.MP4,경찰,
5569,7,2017,측면,단어,KETI_SL_0000005569.MP4,경찰,
5991,8,2017,정면,단어,KETI_SL_0000005991.MP4,경찰,
6410,8,2017,측면,단어,KETI_SL_0000006410.MP4,경찰,
6829,9,2017,정면,단어,KETI_SL_0000006829.MP4,경찰,
7248,9,2017,측면,단어,KETI_SL_0000007248.MP4,경찰,
7667,10,2017,정면,단어,KETI_SL_0000007667.MP4,경찰,
8086,10,2017,측면,단어,KETI_SL_0000008086.MP4,경찰,
124,1,2017,정면,단어,KETI_SL_0000000124.MP4,경운기,
543,1,2017,측면,단어,KETI_SL_0000000543.MP4,경운기,
960,2,2017,정면,단어,KETI_SL_0000000960.MP4,경운기,
1379,2,2017,측면,단어,KETI_SL_0000001379.MP4,경운기,
1705,3,2017,정면,단어,KETI_SL_0000001705.MP4,경운기,
2124,3,2017,측면,단어,KETI_SL_0000002124.MP4,경운기,
2638,4,2017,정면,단어,KETI_SL_0000002638.MP4,경운기,
3057,4,2017,측면,단어,KETI_SL_0000003057.MP4,경운기,
3475,5,2017,정면,단어,KETI_SL_0000003475.MP4,경운기,
3894,5,2017,측면,단어,KETI_SL_0000003894.MP4,경운기,
4313,6,2017,정면,단어,KETI_SL_0000004313.MP4,경운기,
4732,6,2017,측면,단어,KETI_SL_0000004732.MP4,경운기,
5151,7,2017,정면,단어,KETI_SL_0000005151.MP4,경운기,
5568,7,2017,측면,단어,KETI_SL_0000005568.MP4,경운기,
5990,8,2017,정면,단어,KETI_SL_0000005990.MP4,경운기,
6409,8,2017,측면,단어,KETI_SL_0000006409.MP4,경운기,
6828,9,2017,정면,단어,KETI_SL_0000006828.MP4,경운기,
7247,9,2017,측면,단어,KETI_SL_0000007247.MP4,경운기,
7666,10,2017,정면,단어,KETI_SL_0000007666.MP4,경운기,
8085,10,2017,측면,단어,KETI_SL_0000008085.MP4,경운기,
123,1,2017,정면,단어,KETI_SL_0000000123.MP4,결박,
542,1,2017,측면,단어,KETI_SL_0000000542.MP4,결박,
959,2,2017,정면,단어,KETI_SL_0000000959.MP4,결박,
1378,2,2017,측면,단어,KETI_SL_0000001378.MP4,결박,
1704,3,2017,정면,단어,KETI_SL_0000001704.MP4,결박,
2123,3,2017,측면,단어,KETI_SL_0000002123.MP4,결박,
2637,4,2017,정면,단어,KETI_SL_0000002637.MP4,결박,
3056,4,2017,측면,단어,KETI_SL_0000003056.MP4,결박,
3474,5,2017,정면,단어,KETI_SL_0000003474.MP4,결박,
3893,5,2017,측면,단어,KETI_SL_0000003893.MP4,결박,
4312,6,2017,정면,단어,KETI_SL_0000004312.MP4,결박,
4731,6,2017,측면,단어,KETI_SL_0000004731.MP4,결박,
5150,7,2017,정면,단어,KETI_SL_0000005150.MP4,결박,
5567,7,2017,측면,단어,KETI_SL_0000005567.MP4,결박,
5989,8,2017,정면,단어,KETI_SL_0000005989.MP4,결박,
6408,8,2017,측면,단어,KETI_SL_0000006408.MP4,결박,
6827,9,2017,정면,단어,KETI_SL_0000006827.MP4,결박,
7246,9,2017,측면,단어,KETI_SL_0000007246.MP4,결박,
7665,10,2017,정면,단어,KETI_SL_0000007665.MP4,결박,
8084,10,2017,측면,단어,KETI_SL_0000008084.MP4,결박,
122,1,2017,정면,단어,KETI_SL_0000000122.MP4,걸렸다,
541,1,2017,측면,단어,KETI_SL_0000000541.MP4,걸렸다,
958,2,2017,정면,단어,KETI_SL_0000000958.MP4,걸렸다,
1377,2,2017,측면,단어,KETI_SL_0000001377.MP4,걸렸다,
1703,3,2017,정면,단어,KETI_SL_0000001703.MP4,걸렸다,
2122,3,2017,측면,단어,KETI_SL_0000002122.MP4,걸렸다,
2636,4,2017,정면,단어,KETI_SL_0000002636.MP4,걸렸다,
3055,4,2017,측면,단어,KETI_SL_0000003055.MP4,걸렸다,
3473,5,2017,정면,단어,KETI_SL_0000003473.MP4,걸렸다,
3892,5,2017,측면,단어,KETI_SL_0000003892.MP4,걸렸다,
4311,6,2017,정면,단어,KETI_SL_0000004311.MP4,걸렸다,
4730,6,2017,측면,단어,KETI_SL_0000004730.MP4,걸렸다,
5148,7,2017,정면,단어,KETI_SL_0000005148.MP4,걸렸다,
5565,7,2017,측면,단어,KETI_SL_0000005565.MP4,걸렸다,
5988,8,2017,정면,단어,KETI_SL_0000005988.MP4,걸렸다,
6407,8,2017,측면,단어,KETI_SL_0000006407.MP4,걸렸다,
6826,9,2017,정면,단어,KETI_SL_0000006826.MP4,걸렸다,
7245,9,2017,측면,단어,KETI_SL_0000007245.MP4,걸렸다,
7664,10,2017,정면,단어,KETI_SL_0000007664.MP4,걸렸다,
8083,10,2017,측면,단어,KETI_SL_0000008083.MP4,걸렸다,
121,1,2017,정면,단어,KETI_SL_0000000121.MP4,거실,
540,1,2017,측면,단어,KETI_SL_0000000540.MP4,거실,
957,2,2017,정면,단어,KETI_SL_0000000957.MP4,거실,
1376,2,2017,측면,단어,KETI_SL_0000001376.MP4,거실,
1702,3,2017,정면,단어,KETI_SL_0000001702.MP4,거실,
